Period,Number,Result,Timestamp
20260905100051001,6,BIG,2026-09-05 08:20:31
20260905100051002,5,BIG,2026-09-05 08:21:00
20260905100051003,1,SMALL,2026-09-05 08:21:29
20260905100051004,9,BIG,2026-09-05 08:21:58
20260905100051005,6,BIG,2026-09-05 08:22:32
20260905100051006,3,SMALL,2026-09-05 08:23:01
20260905100051007,3,SMALL,2026-09-05 08:23:30
20260905100051008,0,SMALL,2026-09-05 08:23:58
20260905100051009,5,BIG,2026-09-05 08:24:28
20260905100051010,1,SMALL,2026-09-05 08:25:01
20260905100051011,7,BIG,2026-09-05 08:25:31
20260905100051012,1,SMALL,2026-09-05 08:26:00
20260905100051013,0,SMALL,2026-09-05 08:26:29
20260905100051014,6,BIG,2026-09-05 08:26:58
20260905100051015,5,BIG,2026-09-05 08:27:27
20260905100051016,0,SMALL,2026-09-05 08:28:01
20260905100051017,7,BIG,2026-09-05 08:28:30
20260905100051018,1,SMALL,2026-09-05 08:28:59
20260905100051019,0,SMALL,2026-09-05 08:29:28
20260905100051020,7,BIG,2026-09-05 08:30:01
20260905100051021,4,SMALL,2026-09-05 08:30:30
20260905100051022,0,SMALL,2026-09-05 08:30:59
20260905100051023,8,BIG,2026-09-05 08:31:28
20260905100051024,2,SMALL,2026-09-05 08:31:57
20260905100051025,0,SMALL,2026-09-05 08:32:31
20260905100051026,7,BIG,2026-09-05 08:33:04
20260905100051027,7,BIG,2026-09-05 08:33:28
20260905100051028,4,SMALL,2026-09-05 08:34:01
20260905100051029,7,BIG,2026-09-05 08:34:30
20260905100051030,0,SMALL,2026-09-05 08:34:59
20260905100051031,7,BIG,2026-09-05 08:35:28
20260905100051032,7,BIG,2026-09-05 08:35:57
20260905100051033,3,SMALL,2026-09-05 08:36:31
20260905100051034,8,BIG,2026-09-05 08:37:00
20260905100051035,3,SMALL,2026-09-05 08:37:28
20260905100051036,4,SMALL,2026-09-05 08:38:01
20260905100051037,6,BIG,2026-09-05 08:38:29
20260905100051038,2,SMALL,2026-09-05 08:38:58
20260905100051039,6,BIG,2026-09-05 08:39:31
20260905100051040,2,SMALL,2026-09-05 08:40:00
20260905100051041,6,BIG,2026-09-05 08:40:29
20260905100051042,5,BIG,2026-09-05 08:40:58
20260905100051043,9,BIG,2026-09-05 08:41:27
20260905100051044,6,BIG,2026-09-05 08:42:01
20260905100051045,6,BIG,2026-09-05 08:42:30
20260905100051046,7,BIG,2026-09-05 08:42:58
20260905100051047,6,BIG,2026-09-05 08:43:27
20260905100051048,3,SMALL,2026-09-05 08:44:01
20260905100051049,9,BIG,2026-09-05 08:44:30
20260905100051050,7,BIG,2026-09-05 08:44:58
20260905100051051,8,BIG,2026-09-05 08:45:27
20260905100051052,3,SMALL,2026-09-05 08:46:01
20260905100051053,1,SMALL,2026-09-05 08:46:30
20260905100051054,5,BIG,2026-09-05 08:46:59
20260905100051055,8,BIG,2026-09-05 08:47:28
20260905100051056,4,SMALL,2026-09-05 08:48:01
20260905100051057,5,BIG,2026-09-05 08:48:30
20260905100051058,7,BIG,2026-09-05 08:48:59
20260905100051059,5,BIG,2026-09-05 08:49:28
20260905100051060,5,BIG,2026-09-05 08:50:01
20260905100051061,1,SMALL,2026-09-05 08:50:30
20260905100051062,6,BIG,2026-09-05 08:50:59
20260905100051063,7,BIG,2026-09-05 08:51:28
20260905100051064,0,SMALL,2026-09-05 08:52:01
20260905100051065,3,SMALL,2026-09-05 08:52:30
20260905100051066,4,SMALL,2026-09-05 08:52:59
20260905100051067,0,SMALL,2026-09-05 08:53:27
20260905100051068,2,SMALL,2026-09-05 08:54:01
20260905100051069,8,BIG,2026-09-05 08:54:31
20260905100051070,7,BIG,2026-09-05 08:55:00
20260905100051071,1,SMALL,2026-09-05 08:55:29
20260905100051072,8,BIG,2026-09-05 08:55:58
20260905100051073,3,SMALL,2026-09-05 08:56:31
20260905100051074,9,BIG,2026-09-05 08:57:00
20260905100051075,9,BIG,2026-09-05 08:57:29
20260905100051076,5,BIG,2026-09-05 08:57:58
20260905100051077,1,SMALL,2026-09-05 08:58:27
20260905100051078,9,BIG,2026-09-05 08:59:01
20260905100051079,0,SMALL,2026-09-05 08:59:30
20260905100051080,1,SMALL,2026-09-05 08:59:59
20260905100051081,1,SMALL,2026-09-05 09:00:28
20260905100051082,1,SMALL,2026-09-05 09:01:01
20260905100051083,5,BIG,2026-09-05 09:01:27
20260905100051084,7,BIG,2026-09-05 09:02:01
20260905100051085,9,BIG,2026-09-05 09:02:30
20260905100051086,1,SMALL,2026-09-05 09:02:59
20260905100051087,0,SMALL,2026-09-05 09:03:27
20260905100051088,7,BIG,2026-09-05 09:04:00
20260905100051089,2,SMALL,2026-09-05 09:04:29
20260905100051090,2,SMALL,2026-09-05 09:04:58
20260905100051091,3,SMALL,2026-09-05 09:05:27
20260905100051092,1,SMALL,2026-09-05 09:06:01
20260905100051093,2,SMALL,2026-09-05 09:06:30
20260905100051094,8,BIG,2026-09-05 09:06:59
20260905100051095,1,SMALL,2026-09-05 09:07:28
20260905100051096,9,BIG,2026-09-05 09:08:01
20260905100051097,4,SMALL,2026-09-05 09:08:30
20260905100051098,9,BIG,2026-09-05 09:08:59
20260905100051099,6,BIG,2026-09-05 09:09:28
20260905100051100,8,BIG,2026-09-05 09:10:02
20260905100051101,3,SMALL,2026-09-05 09:10:31
20260905100051102,2,SMALL,2026-09-05 09:11:00
20260905100051103,9,BIG,2026-09-05 09:11:27
20260905100051104,9,BIG,2026-09-05 09:12:00
20260905100051105,0,SMALL,2026-09-05 09:12:29
20260905100051106,2,SMALL,2026-09-05 09:12:58
20260905100051107,0,SMALL,2026-09-05 09:13:31
20260905100051108,0,SMALL,2026-09-05 09:14:00
20260905100051109,8,BIG,2026-09-05 09:14:29
20260905100051110,6,BIG,2026-09-05 09:14:58
20260905100051111,7,BIG,2026-09-05 09:15:31
20260905100051112,1,SMALL,2026-09-05 09:16:00
20260905100051113,1,SMALL,2026-09-05 09:16:29
20260905100051114,2,SMALL,2026-09-05 09:16:57
20260905100051115,8,BIG,2026-09-05 09:17:35
20260905100051116,9,BIG,2026-09-05 09:17:59
20260905100051117,9,BIG,2026-09-05 09:18:28
20260905100051118,5,BIG,2026-09-05 09:19:01
20260905100051119,4,SMALL,2026-09-05 09:19:30
20260905100051120,1,SMALL,2026-09-05 09:19:59
20260905100051121,1,SMALL,2026-09-05 09:20:28
20260905100051122,1,SMALL,2026-09-05 09:20:57
20260905100051123,2,SMALL,2026-09-05 09:21:31
20260905100051124,1,SMALL,2026-09-05 09:22:00
20260905100051125,3,SMALL,2026-09-05 09:22:29
20260905100051126,7,BIG,2026-09-05 09:22:58
20260905100051127,6,BIG,2026-09-05 09:23:32
20260905100051128,2,SMALL,2026-09-05 09:24:00
20260905100051129,9,BIG,2026-09-05 09:24:29
20260905100051130,0,SMALL,2026-09-05 09:24:58
20260905100051131,7,BIG,2026-09-05 09:25:27
20260905100051132,2,SMALL,2026-09-05 09:26:01
20260905100051133,9,BIG,2026-09-05 09:26:30
20260905100051134,6,BIG,2026-09-05 09:26:59
20260905100051135,8,BIG,2026-09-05 09:27:27
20260905100051136,0,SMALL,2026-09-05 09:28:01
20260905100051137,9,BIG,2026-09-05 09:28:30
20260905100051138,4,SMALL,2026-09-05 09:28:59
20260905100051139,1,SMALL,2026-09-05 09:29:28
20260905100051140,8,BIG,2026-09-05 09:29:57
20260905100051141,2,SMALL,2026-09-05 09:30:31
20260905100051142,6,BIG,2026-09-05 09:31:00
20260905100051143,9,BIG,2026-09-05 09:31:34
20260905100051144,0,SMALL,2026-09-05 09:31:58
20260905100051145,0,SMALL,2026-09-05 09:32:32
20260905100051146,3,SMALL,2026-09-05 09:33:01
20260905100051147,0,SMALL,2026-09-05 09:33:30
20260905100051148,1,SMALL,2026-09-05 09:33:59
20260905100051149,5,BIG,2026-09-05 09:34:28
20260905100051150,5,BIG,2026-09-05 09:35:01
20260905100051151,8,BIG,2026-09-05 09:35:30
20260905100051152,7,BIG,2026-09-05 09:35:59
20260905100051153,6,BIG,2026-09-05 09:36:28
20260905100051154,5,BIG,2026-09-05 09:37:01
20260905100051155,2,SMALL,2026-09-05 09:37:30
20260905100051156,0,SMALL,2026-09-05 09:37:59
20260905100051157,5,BIG,2026-09-05 09:38:28
20260905100051158,7,BIG,2026-09-05 09:39:01
20260905100051159,1,SMALL,2026-09-05 09:39:30
20260905100051160,8,BIG,2026-09-05 09:39:59
20260905100051161,9,BIG,2026-09-05 09:40:28
20260905100051162,6,BIG,2026-09-05 09:41:01
20260905100051163,1,SMALL,2026-09-05 09:41:30
20260905100051164,0,SMALL,2026-09-05 09:41:59
20260905100051165,3,SMALL,2026-09-05 09:42:29
20260905100051166,1,SMALL,2026-09-05 09:42:58
20260905100051167,7,BIG,2026-09-05 09:43:31
20260905100051168,0,SMALL,2026-09-05 09:44:00
20260905100051169,6,BIG,2026-09-05 09:44:29
20260905100051170,5,BIG,2026-09-05 09:44:58
20260905100051171,9,BIG,2026-09-05 09:45:27
20260905100051172,8,BIG,2026-09-05 09:46:01
20260905100051173,4,SMALL,2026-09-05 09:46:30
20260905100051174,9,BIG,2026-09-05 09:46:59
20260905100051175,8,BIG,2026-09-05 09:47:28
20260905100051176,2,SMALL,2026-09-05 09:48:02
20260905100051177,1,SMALL,2026-09-05 09:48:31
20260905100051178,9,BIG,2026-09-05 09:49:00
20260905100051179,7,BIG,2026-09-05 09:49:29
20260905100051180,6,BIG,2026-09-05 09:49:58
20260905100051181,8,BIG,2026-09-05 09:50:31
20260905100051182,9,BIG,2026-09-05 09:51:00
20260905100051183,4,SMALL,2026-09-05 09:51:29
20260905100051184,1,SMALL,2026-09-05 09:51:58
20260905100051185,4,SMALL,2026-09-05 09:52:31
20260905100051186,6,BIG,2026-09-05 09:53:00
20260905100051187,0,SMALL,2026-09-05 09:53:29
20260905100051188,4,SMALL,2026-09-05 09:53:59
20260905100051189,4,SMALL,2026-09-05 09:54:28
20260905100051190,2,SMALL,2026-09-05 09:55:01
20260905100051191,4,SMALL,2026-09-05 09:55:31
20260905100051192,2,SMALL,2026-09-05 09:56:00
20260905100051193,8,BIG,2026-09-05 09:56:29
20260905100051194,6,BIG,2026-09-05 09:56:58
20260905100051195,1,SMALL,2026-09-05 09:57:31
20260905100051196,5,BIG,2026-09-05 09:58:01
20260905100051197,2,SMALL,2026-09-05 09:58:30
20260905100051198,3,SMALL,2026-09-05 09:58:59
20260905100051199,8,BIG,2026-09-05 09:59:28
20260905100051200,8,BIG,2026-09-05 10:00:05
20260905100051201,6,BIG,2026-09-05 10:00:30
20260905100051202,3,SMALL,2026-09-05 10:00:59
20260905100051203,8,BIG,2026-09-05 10:01:28
20260905100051204,0,SMALL,2026-09-05 10:02:01
20260905100051205,2,SMALL,2026-09-05 10:02:30
20260905100051206,6,BIG,2026-09-05 10:03:03
20260905100051207,5,BIG,2026-09-05 10:03:27
20260905100051208,0,SMALL,2026-09-05 10:04:01
20260905100051209,5,BIG,2026-09-05 10:04:32
20260905100051210,5,BIG,2026-09-05 10:05:01
20260905100051211,6,BIG,2026-09-05 10:05:30
20260905100051212,8,BIG,2026-09-05 10:05:59
20260905100051213,3,SMALL,2026-09-05 10:06:27
20260905100051214,2,SMALL,2026-09-05 10:07:01
20260905100051215,7,BIG,2026-09-05 10:07:30
20260905100051216,7,BIG,2026-09-05 10:07:59
20260905100051217,4,SMALL,2026-09-05 10:08:28
20260905100051218,5,BIG,2026-09-05 10:08:57
20260905100051219,8,BIG,2026-09-05 10:09:31
20260905100051220,5,BIG,2026-09-05 10:10:00
20260905100051221,3,SMALL,2026-09-05 10:10:29
20260905100051222,5,BIG,2026-09-05 10:10:58
20260905100051223,8,BIG,2026-09-05 10:11:28
20260905100051224,1,SMALL,2026-09-05 10:12:01
20260905100051225,9,BIG,2026-09-05 10:12:31
20260905100051226,5,BIG,2026-09-05 10:13:00
20260905100051227,5,BIG,2026-09-05 10:13:33
20260905100051228,1,SMALL,2026-09-05 10:14:01
20260905100051229,5,BIG,2026-09-05 10:14:29
20260905100051230,4,SMALL,2026-09-05 10:14:58
20260905100051231,9,BIG,2026-09-05 10:15:27
20260905100051232,7,BIG,2026-09-05 10:16:01
20260905100051233,6,BIG,2026-09-05 10:16:30
20260905100051234,9,BIG,2026-09-05 10:16:59
20260905100051235,1,SMALL,2026-09-05 10:17:29
20260905100051236,8,BIG,2026-09-05 10:17:58
20260905100051237,4,SMALL,2026-09-05 10:18:27
20260905100051238,8,BIG,2026-09-05 10:19:01
20260905100051239,5,BIG,2026-09-05 10:19:30
20260905100051240,9,BIG,2026-09-05 10:19:59
20260905100051241,6,BIG,2026-09-05 10:20:28
20260905100051242,0,SMALL,2026-09-05 10:21:01
20260905100051243,0,SMALL,2026-09-05 10:21:29
20260905100051244,7,BIG,2026-09-05 10:21:57
20260905100051245,7,BIG,2026-09-05 10:22:31
20260905100051246,7,BIG,2026-09-05 10:23:00
20260905100051247,2,SMALL,2026-09-05 10:23:29
20260905100051248,5,BIG,2026-09-05 10:23:58
20260905100051249,4,SMALL,2026-09-05 10:24:27
20260905100051250,3,SMALL,2026-09-05 10:25:00
20260905100051251,6,BIG,2026-09-05 10:25:29
20260905100051252,5,BIG,2026-09-05 10:25:58
20260905100051253,3,SMALL,2026-09-05 10:26:31
20260905100051254,2,SMALL,2026-09-05 10:27:00
20260905100051255,8,BIG,2026-09-05 10:27:29
20260905100051256,9,BIG,2026-09-05 10:27:58
20260905100051257,3,SMALL,2026-09-05 10:28:27
20260905100051258,6,BIG,2026-09-05 10:29:01
20260905100051259,2,SMALL,2026-09-05 10:29:30
20260905100051260,4,SMALL,2026-09-05 10:29:59
20260905100051261,0,SMALL,2026-09-05 10:30:28
20260905100051262,6,BIG,2026-09-05 10:30:57
20260905100051263,9,BIG,2026-09-05 10:31:31
20260905100051264,5,BIG,2026-09-05 10:32:00
20260905100051265,8,BIG,2026-09-05 10:32:29
20260905100051266,2,SMALL,2026-09-05 10:32:58
20260905100051267,6,BIG,2026-09-05 10:33:27
20260905100051268,2,SMALL,2026-09-05 10:34:01
20260905100051269,7,BIG,2026-09-05 10:34:30
20260905100051270,0,SMALL,2026-09-05 10:34:59
20260905100051271,6,BIG,2026-09-05 10:35:28
20260905100051272,0,SMALL,2026-09-05 10:35:57
20260905100051273,0,SMALL,2026-09-05 10:36:31
20260905100051274,3,SMALL,2026-09-05 10:36:59
20260905100051275,9,BIG,2026-09-05 10:37:28
20260905100051276,4,SMALL,2026-09-05 10:37:57
20260905100051277,3,SMALL,2026-09-05 10:38:31
20260905100051278,3,SMALL,2026-09-05 10:39:00
20260905100051279,4,SMALL,2026-09-05 10:39:28
20260905100051280,3,SMALL,2026-09-05 10:39:57
20260905100051281,4,SMALL,2026-09-05 10:40:31
20260905100051282,3,SMALL,2026-09-05 10:41:00
20260905100051283,0,SMALL,2026-09-05 10:41:29
20260905100051284,9,BIG,2026-09-05 10:41:58
20260905100051285,9,BIG,2026-09-05 10:42:27
20260905100051286,3,SMALL,2026-09-05 10:43:01
20260905100051287,1,SMALL,2026-09-05 10:43:30
20260905100051288,2,SMALL,2026-09-05 10:43:59
20260905100051289,7,BIG,2026-09-05 10:44:28
20260905100051290,2,SMALL,2026-09-05 10:45:01
20260905100051291,9,BIG,2026-09-05 10:45:30
20260905100051292,1,SMALL,2026-09-05 10:45:59
20260905100051293,0,SMALL,2026-09-05 10:46:28
20260905100051294,9,BIG,2026-09-05 10:46:57
20260905100051295,9,BIG,2026-09-05 10:47:31
20260905100051296,9,BIG,2026-09-05 10:47:59
20260905100051297,7,BIG,2026-09-05 10:48:28
20260905100051298,3,SMALL,2026-09-05 10:48:57
20260905100051299,9,BIG,2026-09-05 10:49:31
20260905100051300,2,SMALL,2026-09-05 10:50:00
20260905100051301,6,BIG,2026-09-05 10:50:29
20260905100051302,0,SMALL,2026-09-05 10:50:58
20260905100051303,6,BIG,2026-09-05 10:51:27
20260905100051304,7,BIG,2026-09-05 10:52:01
20260905100051305,4,SMALL,2026-09-05 10:52:30
20260905100051306,4,SMALL,2026-09-05 10:52:59
20260905100051307,1,SMALL,2026-09-05 10:53:28
20260905100051308,7,BIG,2026-09-05 10:53:57
20260905100051309,0,SMALL,2026-09-05 10:54:30
20260905100051310,0,SMALL,2026-09-05 10:54:59
20260905100051311,5,BIG,2026-09-05 10:55:28
20260905100051312,4,SMALL,2026-09-05 10:55:57
20260905100051313,4,SMALL,2026-09-05 10:56:31
20260905100051314,2,SMALL,2026-09-05 10:57:00
20260905100051315,5,BIG,2026-09-05 10:57:29
20260905100051316,3,SMALL,2026-09-05 10:57:58
20260905100051317,4,SMALL,2026-09-05 10:58:32
20260905100051318,7,BIG,2026-09-05 10:59:01
20260905100051319,3,SMALL,2026-09-05 10:59:30
20260905100051320,5,BIG,2026-09-05 10:59:59
20260905100051321,2,SMALL,2026-09-05 11:00:27
20260905100051322,2,SMALL,2026-09-05 11:01:01
20260905100051323,5,BIG,2026-09-05 11:01:30
20260905100051324,1,SMALL,2026-09-05 11:01:59
20260905100051325,1,SMALL,2026-09-05 11:02:28
20260905100051326,8,BIG,2026-09-05 11:02:57
20260905100051327,0,SMALL,2026-09-05 11:03:31
20260905100051328,2,SMALL,2026-09-05 11:04:01
20260905100051329,3,SMALL,2026-09-05 11:04:31
20260905100051330,7,BIG,2026-09-05 11:05:01
20260905100051331,3,SMALL,2026-09-05 11:05:30
20260905100051332,1,SMALL,2026-09-05 11:05:59
20260905100051333,7,BIG,2026-09-05 11:06:28
20260905100051334,8,BIG,2026-09-05 11:06:57
20260905100051335,7,BIG,2026-09-05 11:07:31
20260905100051336,2,SMALL,2026-09-05 11:08:00
20260905100051337,8,BIG,2026-09-05 11:08:29
20260905100051338,4,SMALL,2026-09-05 11:08:58
20260905100051339,8,BIG,2026-09-05 11:09:31
20260905100051340,3,SMALL,2026-09-05 11:10:01
20260905100051341,4,SMALL,2026-09-05 11:10:31
20260905100051342,4,SMALL,2026-09-05 11:10:59
20260905100051343,3,SMALL,2026-09-05 11:11:28
20260905100051344,5,BIG,2026-09-05 11:11:57
20260905100051345,1,SMALL,2026-09-05 11:12:31
20260905100051346,9,BIG,2026-09-05 11:13:00
20260905100051347,2,SMALL,2026-09-05 11:13:29
20260905100051348,5,BIG,2026-09-05 11:13:58
20260905100051349,6,BIG,2026-09-05 11:14:31
20260905100051350,7,BIG,2026-09-05 11:15:01
20260905100051351,8,BIG,2026-09-05 11:15:29
20260905100051352,1,SMALL,2026-09-05 11:15:58
20260905100051353,2,SMALL,2026-09-05 11:16:27
20260905100051354,9,BIG,2026-09-05 11:17:01
20260905100051355,3,SMALL,2026-09-05 11:17:30
20260905100051356,5,BIG,2026-09-05 11:17:59
20260905100051357,7,BIG,2026-09-05 11:18:28
20260905100051358,4,SMALL,2026-09-05 11:18:57
20260905100051359,1,SMALL,2026-09-05 11:19:31
20260905100051360,1,SMALL,2026-09-05 11:20:00
20260905100051361,3,SMALL,2026-09-05 11:20:28
20260905100051362,9,BIG,2026-09-05 11:20:57
20260905100051363,9,BIG,2026-09-05 11:21:31
20260905100051364,8,BIG,2026-09-05 11:22:00
20260905100051365,5,BIG,2026-09-05 11:22:29
20260905100051366,0,SMALL,2026-09-05 11:22:58
20260905100051367,9,BIG,2026-09-05 11:23:28
20260905100051368,8,BIG,2026-09-05 11:24:01
20260905100051369,4,SMALL,2026-09-05 11:24:30
20260905100051370,2,SMALL,2026-09-05 11:24:59
20260905100051371,6,BIG,2026-09-05 11:25:29
20260905100051372,9,BIG,2026-09-05 11:25:58
20260905100051373,5,BIG,2026-09-05 11:26:27
20260905100051374,1,SMALL,2026-09-05 11:27:01
20260905100051375,0,SMALL,2026-09-05 11:27:30
20260905100051376,0,SMALL,2026-09-05 11:27:59
20260905100051377,6,BIG,2026-09-05 11:28:29
20260905100051378,9,BIG,2026-09-05 11:28:58
20260905100051379,6,BIG,2026-09-05 11:29:31
20260905100051380,6,BIG,2026-09-05 11:30:00
20260905100051381,9,BIG,2026-09-05 11:30:29
20260905100051382,9,BIG,2026-09-05 11:30:59
20260905100051383,4,SMALL,2026-09-05 11:31:28
20260905100051384,6,BIG,2026-09-05 11:32:02
20260905100051385,9,BIG,2026-09-05 11:32:31
20260905100051386,4,SMALL,2026-09-05 11:33:00
20260905100051387,8,BIG,2026-09-05 11:33:29
20260905100051388,1,SMALL,2026-09-05 11:33:58
20260905100051389,0,SMALL,2026-09-05 11:34:27
20260905100051390,4,SMALL,2026-09-05 11:35:01
20260905100051391,3,SMALL,2026-09-05 11:35:30
20260905100051392,2,SMALL,2026-09-05 11:35:59
20260905100051393,1,SMALL,2026-09-05 11:36:28
20260905100051394,8,BIG,2026-09-05 11:37:05
20260905100051395,3,SMALL,2026-09-05 11:37:29
20260905100051396,7,BIG,2026-09-05 11:37:58
20260905100051397,8,BIG,2026-09-05 11:38:27
20260905100051398,1,SMALL,2026-09-05 11:39:01
20260905100051399,5,BIG,2026-09-05 11:39:30
20260905100051400,7,BIG,2026-09-05 11:39:59
20260905100051401,1,SMALL,2026-09-05 11:40:28
20260905100051402,7,BIG,2026-09-05 11:40:57
20260905100051403,0,SMALL,2026-09-05 11:41:31
20260905100051404,8,BIG,2026-09-05 11:42:00
20260905100051405,1,SMALL,2026-09-05 11:42:30
20260905100051406,6,BIG,2026-09-05 11:42:59
20260905100051407,4,SMALL,2026-09-05 11:43:28
20260905100051408,3,SMALL,2026-09-05 11:44:02
20260905100051409,3,SMALL,2026-09-05 11:44:30
20260905100051410,3,SMALL,2026-09-05 11:44:59
20260905100051411,2,SMALL,2026-09-05 11:45:28
20260905100051412,8,BIG,2026-09-05 11:45:58
20260905100051413,5,BIG,2026-09-05 11:46:31
20260905100051414,1,SMALL,2026-09-05 11:47:01
20260905100051415,3,SMALL,2026-09-05 11:47:29
20260905100051416,8,BIG,2026-09-05 11:47:58
20260905100051417,2,SMALL,2026-09-05 11:48:27
20260905100051418,8,BIG,2026-09-05 11:49:00
20260905100051419,0,SMALL,2026-09-05 11:49:29
20260905100051420,4,SMALL,2026-09-05 11:49:58
20260905100051421,8,BIG,2026-09-05 11:50:27
20260905100051422,9,BIG,2026-09-05 11:51:01
20260905100051423,8,BIG,2026-09-05 11:51:30
20260905100051424,1,SMALL,2026-09-05 11:51:59
20260905100051425,9,BIG,2026-09-05 11:52:28
20260905100051426,0,SMALL,2026-09-05 11:52:58
20260905100051427,5,BIG,2026-09-05 11:53:27
20260905100051428,8,BIG,2026-09-05 11:54:00
20260905100051429,2,SMALL,2026-09-05 11:54:29
20260905100051430,6,BIG,2026-09-05 11:54:58
20260905100051431,8,BIG,2026-09-05 11:55:31
20260905100051432,1,SMALL,2026-09-05 11:56:00
20260905100051433,4,SMALL,2026-09-05 11:56:29
20260905100051434,3,SMALL,2026-09-05 11:56:58
20260905100051435,0,SMALL,2026-09-05 11:57:27
20260905100051436,9,BIG,2026-09-05 11:58:01
20260905100051437,5,BIG,2026-09-05 11:58:30
20260905100051438,9,BIG,2026-09-05 11:58:59
20260905100051439,2,SMALL,2026-09-05 11:59:28
20260905100051440,8,BIG,2026-09-05 11:59:57
20260905100051441,6,BIG,2026-09-05 12:00:31
20260905100051442,7,BIG,2026-09-05 12:01:00
20260905100051443,6,BIG,2026-09-05 12:01:29
20260905100051444,2,SMALL,2026-09-05 12:01:58
20260905100051445,9,BIG,2026-09-05 12:02:31
20260905100051446,7,BIG,2026-09-05 12:03:01
20260905100051447,7,BIG,2026-09-05 12:03:30
20260905100051448,6,BIG,2026-09-05 12:03:59
20260905100051449,6,BIG,2026-09-05 12:04:28
20260905100051450,0,SMALL,2026-09-05 12:04:58
20260905100051451,0,SMALL,2026-09-05 12:05:28
20260905100051452,2,SMALL,2026-09-05 12:05:57
20260905100051453,8,BIG,2026-09-05 12:06:31
20260905100051454,7,BIG,2026-09-05 12:07:00
20260905100051455,4,SMALL,2026-09-05 12:07:29
20260905100051456,9,BIG,2026-09-05 12:07:58
20260905100051457,2,SMALL,2026-09-05 12:08:27
20260905100051458,8,BIG,2026-09-05 12:09:01
20260905100051459,5,BIG,2026-09-05 12:09:31
20260905100051460,9,BIG,2026-09-05 12:10:00
20260905100051461,3,SMALL,2026-09-05 12:10:29
20260905100051462,1,SMALL,2026-09-05 12:10:59
20260905100051463,7,BIG,2026-09-05 12:11:28
20260905100051464,4,SMALL,2026-09-05 12:12:01
20260905100051465,8,BIG,2026-09-05 12:12:31
20260905100051466,5,BIG,2026-09-05 12:13:01
20260905100051467,9,BIG,2026-09-05 12:13:30
20260905100051468,1,SMALL,2026-09-05 12:13:58
20260905100051469,4,SMALL,2026-09-05 12:14:27
20260905100051470,9,BIG,2026-09-05 12:15:01
20260905100051471,5,BIG,2026-09-05 12:15:30
20260905100051472,7,BIG,2026-09-05 12:15:59
20260905100051473,2,SMALL,2026-09-05 12:16:28
